2021-11-08 20:44:45.605970, rainbow6, mpm1999, TAJAVOZ, PRIVMSG
2021-11-08 20:44:46.425065, rainbow6, magellanicx, ez ez, PRIVMSG
2021-11-08 20:44:46.836547, rainbow6, kieran18trfc, If Kix has a million fans I am one of them. if Kix has ten fans I am one of them. If Kix has no fans, that means I am no more on the earth. If the World is against Kix, against the World I am. I love Kix till my last breath. Rest In Peace KiXSTAR  <3  LEGEND, PRIVMSG
2021-11-08 20:44:47.030947, rainbow6, shigganori, CHIEFS GIVE UP, PRIVMSG
2021-11-08 20:44:47.447919, rainbow6, purplexsprite, Unranked?, PRIVMSG
2021-11-08 20:44:49.391735, rainbow6, bachira____, bruh why are they happy, PRIVMSG
2021-11-08 20:44:49.801169, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:44:50.316681, rainbow6, okkapyftw, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY., PRIVMSG
2021-11-08 20:44:50.824519, rainbow6, logiikr6, hahaha at least they are having fun, PRIVMSG
2021-11-08 20:44:51.131818, rainbow6, mrwassim_, GlitchCat GlitchCat GlitchCat, PRIVMSG
2021-11-08 20:44:51.356829, rainbow6, ggultrapower3, TableHere, PRIVMSG
2021-11-08 20:44:51.584127, rainbow6, crzy4u_, They getting bullied 💀💀💀, PRIVMSG
2021-11-08 20:44:51.788981, rainbow6, luizthecry, razahGG razahGG, PRIVMSG
2021-11-08 20:44:52.004292, rainbow6, czrpando, 2nd drop pack, PRIVMSG
2021-11-08 20:44:52.463068, rainbow6, getaround1, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:44:53.289791, rainbow6, ng_epico1v4, a, PRIVMSG
2021-11-08 20:44:53.904285, rainbow6, pedroala000, 14 - 0 LUL, PRIVMSG
2021-11-08 20:44:55.229795, rainbow6, tommypastramy, at least Chiefs are getting the Experience, PRIVMSG
2021-11-08 20:44:57.493963, rainbow6, ai_man82, @ai_man82 I said that it people who say don't spam by spaming, PRIVMSG
2021-11-08 20:44:57.708875, rainbow6, moobot, Excessive use of symbols, emotes, accented languages, and special characters will result in a short TO by our bot, apologies., PRIVMSG
2021-11-08 20:44:57.708941, rainbow6, bachira____, casual, PRIVMSG
2021-11-08 20:44:58.193785, rainbow6, realjaybreezy, OMG MY FAVORITE GAME THANKS EPIC VALVE GAMES 😍, PRIVMSG
2021-11-08 20:44:58.502482, rainbow6, mrspk_, LUL, PRIVMSG
2021-11-08 20:44:58.690653, rainbow6, czrpando, thanks ubisoft, PRIVMSG
2021-11-08 20:44:58.690690, rainbow6, fergonamir6, This Faze are the best team since prime g2, PRIVMSG
2021-11-08 20:45:00.501315, rainbow6, kevkxv_, 7-0????, PRIVMSG
2021-11-08 20:45:00.693540, rainbow6, o__bene__o, oozDog oozDog oozDog oozDog oozDog, PRIVMSG
2021-11-08 20:45:02.029148, rainbow6, lbiriba, razahGGWP razahGGWP razahGGWP razahKAID razahKAID razahKAID razahKAID razahKAID razahKAID, PRIVMSG
2021-11-08 20:45:02.221521, rainbow6, wikstors, dd, PRIVMSG
2021-11-08 20:45:02.221561, rainbow6, raminramezlive, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:45:02.408934, rainbow6, cysentix, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:45:03.249453, rainbow6, teacatreh, T-Hunt? Kappa, PRIVMSG
2021-11-08 20:45:04.028178, rainbow6, tytyplayzz, lol noice, PRIVMSG
2021-11-08 20:45:04.218704, rainbow6, purplexsprite, Why lie?, PRIVMSG
2021-11-08 20:45:05.272446, rainbow6, lvnoob0, xqcEZ, PRIVMSG
2021-11-08 20:45:06.287826, rainbow6, thesevnsea, KIXStar will never be forgotten. R.I.P king you're gods greatest creation rest easy KIXSTar., PRIVMSG
2021-11-08 20:45:06.583146, rainbow6, rachadelzinho, 4Head WE ARE SO BAD 4Head WE ARE SO BAD 4Head WE ARE SO BAD, PRIVMSG
2021-11-08 20:45:08.630443, rainbow6, chewyc, Chiefs just there for the experience LUL, PRIVMSG
2021-11-08 20:45:09.551204, rainbow6, bills_king, Why brazil play so well?, PRIVMSG
2021-11-08 20:45:09.742117, rainbow6, hedokin, i played Ethan.CHIEFS in a ranked Bronze 2 match, PRIVMSG
2021-11-08 20:45:10.310815, rainbow6, abemke, Why are they laughing? They are getting slaughtered, PRIVMSG
2021-11-08 20:45:10.575091, rainbow6, nanaosaka57, 6-0 with attack is too good or the meta has changed for kafe, PRIVMSG
2021-11-08 20:45:10.765136, rainbow6, nobodysolid, This is Brazil, PRIVMSG
2021-11-08 20:45:10.765175, rainbow6, berl1n_hqz, it's T-Hunt ?, PRIVMSG
2021-11-08 20:45:11.278226, rainbow6, czrpando, now all you need to do is actually give me them, PRIVMSG
2021-11-08 20:45:12.416819, rainbow6, hellustrator, oh yikes..., PRIVMSG
2021-11-08 20:45:12.826616, rainbow6, citywidepoet6, copypasta, PRIVMSG
2021-11-08 20:45:13.337886, rainbow6, swendur, Excessive use of symbols, emotes, accented languages, and special characters will result in a short TO by our bot, apologies., PRIVMSG
2021-11-08 20:45:13.528768, rainbow6, tschaiki12, !matches, PRIVMSG
2021-11-08 20:45:13.717446, rainbow6, moobot, @tschaiki12 https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/events/sweden-major, PRIVMSG
2021-11-08 20:45:14.668286, rainbow6, toasty_187, whens the revel of season 6, PRIVMSG
2021-11-08 20:45:15.179942, rainbow6, ecolive, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:45:18.659044, rainbow6, nissanagi, Faze playin Thunt, PRIVMSG
2021-11-08 20:45:19.989017, rainbow6, cretanu, dannya6W dannya6L dannya6W dannya6L dannya6W dannya6L dannya6W dannya6L, PRIVMSG
2021-11-08 20:45:20.183737, rainbow6, xillares_, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:45:21.269462, rainbow6, djgarcez, @rainbow6 can some One stop the spam, PRIVMSG
2021-11-08 20:45:21.616047, rainbow6, dayskull_, Faze dominated the LATAM league as well, and beat Team One in OT, PRIVMSG
2021-11-08 20:45:25.372419, rainbow6, cearenset, Im Brazilian not 7x1 plssssss, PRIVMSG
2021-11-08 20:45:26.131883, rainbow6, thegrompkiller, i got a kaid piece on my first drop EZ, PRIVMSG
2021-11-08 20:45:26.318378, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:45:26.318410, rainbow6, whantyz, this is brazil, PRIVMSG
2021-11-08 20:45:27.850816, rainbow6, citywidepoet6, copypastas, PRIVMSG
2021-11-08 20:45:28.366945, rainbow6, angeslowt, chat can u place mute jammers on walls now?, PRIVMSG
2021-11-08 20:45:28.574346, rainbow6, infernofreddyzegeek, Reveal should be after this match, PRIVMSG
2021-11-08 20:45:28.767184, rainbow6, zayoplayer21, @toasty_187 in 15 mins, PRIVMSG
2021-11-08 20:45:30.710333, rainbow6, akim1n, !drops, PRIVMSG
2021-11-08 20:45:31.152499, rainbow6, moobot, @akim1n LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:45:31.841227, rainbow6, aleminhor6, aleminHype, PRIVMSG
2021-11-08 20:45:32.243756, rainbow6, yoo_s3ungjun, where is packs, PRIVMSG
2021-11-08 20:45:33.806759, rainbow6, wllmpadilha, gaulesBr gaulesBr gaulesBr gaulesBr, PRIVMSG
2021-11-08 20:45:34.028660, rainbow6, iion_wk, Wasss up, PRIVMSG
2021-11-08 20:45:34.527721, rainbow6, ellowrain, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:45:35.250557, rainbow6, adamz_c, 'yeah we got some LAN experience... Win? Na we don't need it' Kappa, PRIVMSG
2021-11-08 20:45:36.465470, rainbow6, lvnoob0, xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0, PRIVMSG
2021-11-08 20:45:38.157817, rainbow6, soulviper_dragon, !drops, PRIVMSG
2021-11-08 20:45:38.819662, rainbow6, felipecostk, kisses from Brazil 🇧🇷🇧🇷, PRIVMSG
2021-11-08 20:45:39.536227, rainbow6, sahil001122, reveal in 15 min?, PRIVMSG
2021-11-08 20:45:39.698957, rainbow6, cheeseybisquitz, faze really gon r, PRIVMSG
2021-11-08 20:45:41.284179, rainbow6, cysentix, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:45:43.698301, rainbow6, igamingbrix, it would be awesome if they atleats won a round lmao, PRIVMSG
2021-11-08 20:45:44.249195, rainbow6, getaround1, xqcCheer, PRIVMSG
2021-11-08 20:45:45.071127, rainbow6, neonyagami, Chiefs peepoLeave, PRIVMSG
2021-11-08 20:45:46.702465, rainbow6, mj_mp5, ban xqc normans please WutFace, PRIVMSG
2021-11-08 20:45:47.866996, rainbow6, acnded, ninjaTooth ninjaTooth ninjaTooth ninjaTooth ninjaTooth, PRIVMSG
2021-11-08 20:45:48.358393, rainbow6, bob187__, Faze more like 7-0, PRIVMSG
2021-11-08 20:45:49.670715, rainbow6, cheeseybisquitz, 7-0 two games in a row, PRIVMSG
2021-11-08 20:45:53.172386, rainbow6, xillares_, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing. ., PRIVMSG
2021-11-08 20:45:53.365625, rainbow6, ainzo_88, Faze on Fire, PRIVMSG
2021-11-08 20:45:55.486640, rainbow6, fr4c7al, FAZE LETS FUCKING GO, PRIVMSG
2021-11-08 20:45:58.071305, rainbow6, spungbobx, xqcSad, PRIVMSG
2021-11-08 20:45:59.410637, rainbow6, getaround1, xqcDisco, PRIVMSG
2021-11-08 20:45:59.607475, rainbow6, moobot, Do you want to try competing in R6 with your team and win prizes? Check out our Open Cup series - https://rainbow6.com/OpenCups, PRIVMSG
2021-11-08 20:45:59.867386, rainbow6, matmatheusmatador, brazil is not for amateurs my friends, PRIVMSG
2021-11-08 20:46:01.403048, rainbow6, samsegundo87_, 7-0 :O, PRIVMSG
2021-11-08 20:46:01.741369, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:46:02.553737, rainbow6, heroflapjack, @mj_mp5 madge, PRIVMSG
2021-11-08 20:46:02.971228, rainbow6, dark_sgc, kixEz kixEz kixEz, PRIVMSG
2021-11-08 20:46:03.995005, rainbow6, mattbett7, 14-0 to start the major aint to shabby, PRIVMSG
2021-11-08 20:46:04.709176, rainbow6, guzzcasts, 6 CONSOLES, PRIVMSG
2021-11-08 20:46:05.122403, rainbow6, alex_hunter_ua, bing chillin, PRIVMSG
2021-11-08 20:46:06.345809, rainbow6, canaldoportela, temprFclogo temprFclogo temprFclogo temprFclogo temprFclogo, PRIVMSG
2021-11-08 20:46:07.082621, rainbow6, fr4c7al, karrigan MVP, PRIVMSG
2021-11-08 20:46:07.481928, rainbow6, k1nghoff, @nanaosaka57 Faze is too Good, PRIVMSG
2021-11-08 20:46:07.887614, rainbow6, lvnoob0, @mj_mp5 BatChest I LOVE r^, PRIVMSG
2021-11-08 20:46:08.083301, rainbow6, ilynx_rz, will FaZe clan be the champ ?, PRIVMSG
2021-11-08 20:46:09.826472, rainbow6, xillares_, Dear Mods. this is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:46:11.515530, rainbow6, hedokin, vote 2 kick Chiefs, PRIVMSG
2021-11-08 20:46:12.588649, rainbow6, hoagr6, Let chat see that you landed shiny new Drops. They're in your Drops Inventory. Learn more Send a message to thank @Rainbow6 for the Drop., PRIVMSG
2021-11-08 20:46:12.786078, rainbow6, angeslowt, chat can u place mute jammers on wall now?, PRIVMSG
2021-11-08 20:46:15.658751, rainbow6, igamingbrix, faze won theyre last match right, PRIVMSG
2021-11-08 20:46:16.885715, rainbow6, heroflapjack, FaZe peepoClap, PRIVMSG
2021-11-08 20:46:18.524386, rainbow6, hellustrator, NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis, PRIVMSG
2021-11-08 20:46:19.546744, rainbow6, luixemi, NEW OPERATOR xqcCheer NEW OPERATOR xqcCheer NEW OPERATOR xqcCheer NEW OPERATOR xqcCheer, PRIVMSG
2021-11-08 20:46:20.107699, rainbow6, thegamerz43, !drops, PRIVMSG
2021-11-08 20:46:20.315725, rainbow6, moobot, @thegamerz43 LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:46:22.795401, rainbow6, matty___m, Pengu replacing Kixx?!?!? damn thats unfortunate, PRIVMSG
2021-11-08 20:46:25.072796, rainbow6, thomasdias04, faze ainda vai pipoca, PRIVMSG
2021-11-08 20:46:26.048971, rainbow6, teacatreh, !matches, PRIVMSG
2021-11-08 20:46:26.238806, rainbow6, moobot, @TeaCatREH https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/events/sweden-major, PRIVMSG
2021-11-08 20:46:28.395921, rainbow6, acnded, xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka xqcAbdul Dirka, PRIVMSG
2021-11-08 20:46:29.780014, rainbow6, dova1170, xqcHead, PRIVMSG
2021-11-08 20:46:30.189821, rainbow6, canaldoportela, temprFclogo temprFclogo temprFclogo temprFclogo temprFclogo temprFclogo temprFclogo canald23Hype canald23Hype canald23Hype canald23Hype, PRIVMSG
2021-11-08 20:46:31.076123, rainbow6, marianawm, @IGamingBrix yea, PRIVMSG
2021-11-08 20:46:31.266434, rainbow6, zachyfps, FaZe 360 no scope, PRIVMSG
2021-11-08 20:46:31.778482, rainbow6, toasty_187, @zayoplayer21  thank you, PRIVMSG
2021-11-08 20:46:36.231363, rainbow6, xx_manbanan_xx, esfandPls Yo? esfandPls Yo? esfandPls Yo? esfandPls Yo? esfandPls Yo? esfandPls Yo? esfandPls Yo?, PRIVMSG
2021-11-08 20:46:38.213579, rainbow6, lvnoob0, xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0 xqcDespair 7-0, PRIVMSG
2021-11-08 20:46:39.604009, rainbow6, mexi_pain_yo, Faze is gonna full sweep?!?!?!, PRIVMSG
2021-11-08 20:46:41.305596, rainbow6, aidannwv, NO WAY THEY GONNA 7-0 2 TEAMS, PRIVMSG
2021-11-08 20:46:45.028686, rainbow6, nuelo150406, @matty___m i wouldnt say replace but yeah, PRIVMSG
2021-11-08 20:46:45.221109, rainbow6, luixemi, xqcDisco, PRIVMSG
2021-11-08 20:46:46.154743, rainbow6, urashimarima, FaZe is god team, PRIVMSG
2021-11-08 20:46:46.367933, rainbow6, ggenius2, error 2000 gang, PRIVMSG
2021-11-08 20:46:46.367983, rainbow6, scaesar_, c l u t c h  o r  k i c k fanneWaah fanneWaah, PRIVMSG
2021-11-08 20:46:47.176810, rainbow6, znezziez, I kinda just think there are no mods for this stream, they just put it on knowing we'll eat it up just like the Fifa community buys every annual game, PRIVMSG
2021-11-08 20:46:49.427848, rainbow6, hedokin, @angeslowt bruh, what?? where did you get this lol, PRIVMSG
2021-11-08 20:46:50.348810, rainbow6, zayoplayer21, reveal in 15 mins everyone, PRIVMSG
2021-11-08 20:46:55.465118, rainbow6, noiceaf, KEKW, PRIVMSG
2021-11-08 20:46:56.284559, rainbow6, darthgio_, cobymjMommy cobymjMommy cobymjMommy cobymjMommy cobymjMommy cobymjMommy cobymjMommy cobymjMommy, PRIVMSG
2021-11-08 20:46:56.687729, rainbow6, bardia0101, gg, PRIVMSG
2021-11-08 20:46:57.512017, rainbow6, campeaodalan, 14-0 is scary, PRIVMSG
2021-11-08 20:46:59.259297, rainbow6, heroflapjack, ez 7-0 peepoClap, PRIVMSG
2021-11-08 20:46:59.564242, rainbow6, kayokayokayoo, faze just too strong, PRIVMSG
2021-11-08 20:47:01.628778, rainbow6, impapaguaino, i think faze in groups isn't dropping a round, PRIVMSG
2021-11-08 20:47:01.825383, rainbow6, bob187__, @AidannWv 2 bad teams tho, PRIVMSG
2021-11-08 20:47:03.248262, rainbow6, potatoelord_, @ZayoPlayer21 hype!, PRIVMSG
2021-11-08 20:47:04.480785, rainbow6, miguel02y, Hey chiefs, 4Head 🔊🔊don't be late, we're at the airport, dz is here 4Head ,🔊🔊 hurry up.   Hey chiefs, 4Head 🔊🔊don't be late, we're at the airport, dz is here 4Head ,🔊🔊 hurry up., PRIVMSG
2021-11-08 20:47:04.673336, rainbow6, kwishkilla, yo, PRIVMSG
2021-11-08 20:47:05.296288, rainbow6, tinyterry97, TEXT xqcAbdul TEXT xqcAbdul TEXT xqcAbdul, PRIVMSG
2021-11-08 20:47:07.233632, rainbow6, faked__, 7-o?, PRIVMSG
2021-11-08 20:47:09.280347, rainbow6, znezziez, I feel kinda bad for Chiefs for losing like this though, PRIVMSG
2021-11-08 20:47:11.839757, rainbow6, igamingbrix, @MarianAWM lets go im impressed i really wasnt expecting faze to do so well proved my prediction wrong, PRIVMSG
2021-11-08 20:47:13.066620, rainbow6, bachira____, now the reverse sweep, PRIVMSG
2021-11-08 20:47:13.476419, rainbow6, joaopedrotzz, faze will choke in playoffs, PRIVMSG
2021-11-08 20:47:14.499766, rainbow6, mexi_pain_yo, Not saying I could do better but, jf5Teehee jf5Teehee jf5Teehee jf5Laugh jf5Laugh jf5Laugh, PRIVMSG
2021-11-08 20:47:16.042871, rainbow6, bsbcosplay, Let’s get it done, PRIVMSG
2021-11-08 20:47:19.616581, rainbow6, xx_manbanan_xx, mizkifGun2 NEW OP mizkifGun2 NEW OP mizkifGun2 NEW OP mizkifGun2 NEW OP mizkifGun2 NEW OP, PRIVMSG
2021-11-08 20:47:19.810658, rainbow6, purplexsprite, Im checking out gg faze, PRIVMSG
2021-11-08 20:47:20.849016, rainbow6, angeslowt, @hedokin cuz i think i just saw it but idk if its true or im blind, PRIVMSG
2021-11-08 20:47:22.556366, rainbow6, k4laka, !games, PRIVMSG
2021-11-08 20:47:22.801842, rainbow6, moobot, @K4LAKA https://siege.gg/matches?tab=upcoming, PRIVMSG
2021-11-08 20:47:24.618144, rainbow6, novabros, chat i need to poo, PRIVMSG
2021-11-08 20:47:26.375830, rainbow6, untitled__13, remove 1 shot headshot next year please, PRIVMSG
